time,type,collection_id,priority,instance_index,resource_request.cpus,resource_request.memory
0,2,2336581092,200,233,0.05987548828125,0.0234375
434119081972,2,2336581092,200,229,0.05987548828125,0.0234375
0,2,2336581092,200,229,0.05987548828125,0.0234375
29241022436,2,9907050679,200,743,0.00116729736328125,0.00569915771484375
0,2,9907050679,200,743,0.00116729736328125,0.00569915771484375
0,2,11027259710,200,903,0.001918792724609375,0.003894805908203125
188944595410,2,277538669880,119,14,0.02587890625,0.002635955810546875
421032177124,2,1976875595,200,78,0.04400634765625,0.00640869140625
0,2,1976875595,200,78,0.04400634765625,0.00640869140625
367075511002,2,279575988536,200,0,0.0005283355712890625,0.0011768341064453125
262715052308,2,9907075218,200,189,0.020721435546875,0.001068115234375
569306014213,2,9907075218,200,189,0.020721435546875,0.001068115234375
0,2,9907075218,200,189,0.020721435546875,0.001068115234375
151236192724,2,110141467526,200,261,0.017608642578125,0.0042877197265625
446832134696,2,110141467526,200,261,0.017608642578125,0.0042877197265625
576345716089,2,110141467526,200,261,0.017608642578125,0.0042877197265625
0,2,110141467526,200,261,0.017608642578125,0.0042877197265625
0,2,126709616363,200,781,0.0016117095947265625,0.002590179443359375
475132350127,2,126709616363,200,42,0.0016117095947265625,0.002590179443359375
587222106947,2,126709616363,200,42,0.0038604736328125,0.002590179443359375
0,2,126709616363,200,42,0.0016117095947265625,0.002590179443359375
578973754853,2,9907081267,200,5,0.03143310546875,0.002590179443359375
579019668034,2,9907081267,200,5,0.03143310546875,0.002590179443359375
0,2,9907081267,200,5,0.03143310546875,0.002590179443359375
314691133587,2,279173300099,360,0,0.00022029876708984375,0.00016307830810546875
255085165513,2,6315539196,103,247,0.05987548828125,0.016937255859375
287362460345,2,6315539196,103,247,0.05987548828125,0.016937255859375
38617071932,2,273953075634,200,0,0.0572509765625,0.0643310546875
141898956625,2,273953075634,200,0,0.0572509765625,0.0670166015625
491955855268,2,273953075634,200,0,0.0572509765625,0.0670166015625
563628436675,2,273953075634,200,0,0.0572509765625,0.0670166015625
584155009145,2,273953075634,200,0,0.0572509765625,0.0670166015625
0,2,273953075634,200,0,0.0572509765625,0.0643310546875
188733770311,2,9907127672,200,53,0.008026123046875,0.002590179443359375
0,2,9907127672,200,53,0.008026123046875,0.002590179443359375
0,2,9907050679,200,280,0.00116729736328125,0.00569915771484375
123129203807,2,79136489,200,122,0.02130126953125,0.00771331787109375
0,2,6928730916,200,17,0.229248046875,0.03424072265625
510843140588,2,10990102952,200,232,0.0007085800170898438,0.00125885009765625
0,2,10990102952,200,232,0.0007085800170898438,0.00125885009765625
190803289526,2,277568180797,360,0,0.00022029876708984375,0.00016307830810546875
193445107614,2,277568180797,360,0,0.006866455078125,0.00016307830810546875
0,2,11027259710,200,761,0.001918792724609375,0.003894805908203125
0,2,11027259710,200,761,0.001918792724609375,0.003894805908203125
0,2,11027259633,200,7,0.04071044921875,0.004547119140625
559157562179,2,281272423604,360,0,0.00022029876708984375,0.00016307830810546875
559403306405,2,281272423604,360,0,0.00022029876708984375,0.00016307830810546875
77060074672,2,110141467526,200,245,0.017608642578125,0.0042877197265625
77287040800,2,110141467526,200,245,0.017608642578125,0.0042877197265625
151201580661,2,110141467526,200,245,0.017608642578125,0.0042877197265625
523216083456,2,110141467526,200,245,0.017608642578125,0.0042877197265625
576229275700,2,110141467526,200,245,0.017608642578125,0.0042877197265625
0,2,110141467526,200,245,0.017608642578125,0.0042877197265625
0,2,110141467526,200,245,0.017608642578125,0.0042877197265625
144833926907,2,110128232045,200,19,0.017608642578125,0.0042877197265625
245338092749,2,110128232045,200,19,0.017608642578125,0.0042877197265625
576048100512,2,110128232045,200,19,0.017608642578125,0.0042877197265625
584758257818,2,110128232045,200,19,0.017608642578125,0.0042877197265625
0,2,110128232045,200,19,0.017608642578125,0.0042877197265625
127145876070,2,277128903791,200,0,0.02642822265625,0.00623321533203125
527484622621,2,2336581092,200,4,0.05987548828125,0.0234375
0,2,2336581092,200,4,0.05987548828125,0.0234375
105868115385,2,9907040432,200,167,0.0156097412109375,0.0130157470703125
0,2,9907040432,200,167,0.0156097412109375,0.0130157470703125
80095550758,2,276743625448,360,0,0.00022029876708984375,0.00016307830810546875
80772359319,2,276743625448,360,0,0.00678253173828125,0.00016307830810546875
70191724994,2,276703368935,360,0,0.00022029876708984375,0.00016307830810546875
70526642818,2,276703368935,360,0,0.00022029876708984375,0.00016307830810546875
405980993621,2,9907050679,200,703,0.00116729736328125,0.00569915771484375
578079286009,2,9907050679,200,703,0.00116729736328125,0.00569915771484375
0,2,9907050679,200,703,0.00116729736328125,0.00569915771484375
41485819600,2,249784935978,200,63,0.114501953125,0.0670166015625
57634098181,2,249784935978,200,63,0.114501953125,0.0670166015625
134064987104,2,249784935978,200,63,0.114501953125,0.0643310546875
145317960684,2,249784935978,200,63,0.114501953125,0.0643310546875
497012783595,2,249784935978,200,63,0.114501953125,0.0670166015625
497722388680,2,249784935978,200,63,0.114501953125,0.0670166015625
576765621835,2,249784935978,200,63,0.114501953125,0.0670166015625
0,2,249784935978,200,63,0.114501953125,0.0670166015625
41362487612,2,248938956221,200,0,0.0572509765625,0.0147247314453125
143937641270,2,248938956221,200,0,0.0572509765625,0.0147247314453125
177405074579,2,248938956221,200,0,0.0572509765625,0.0147247314453125
490491141812,2,248938956221,200,0,0.0572509765625,0.0078277587890625
565390487201,2,248938956221,200,0,0.0572509765625,0.011932373046875
0,2,248938956221,200,0,0.0572509765625,0.0147247314453125
0,2,11027259710,200,532,0.001918792724609375,0.003894805908203125
39894484326,2,246668429830,200,2,0.0572509765625,0.0147247314453125
143259080284,2,246668429830,200,2,0.0572509765625,0.0147247314453125
491887670449,2,246668429830,200,2,0.0572509765625,0.012451171875
565253261510,2,246668429830,200,2,0.0572509765625,0.0129852294921875
0,2,246668429830,200,2,0.0572509765625,0.0147247314453125
0,2,126709616363,200,167,0.0016117095947265625,0.002590179443359375
315673377571,2,9907127931,200,235,0.002582550048828125,0.0018939971923828125
0,2,9907127931,200,235,0.002582550048828125,0.0018939971923828125
50832839332,2,17953630694,200,8,0.13916015625,0.03302001953125
0,2,17953630694,200,8,0.13916015625,0.03302001953125
0,2,9907075218,200,6,0.020721435546875,0.001068115234375
0,2,11027259710,200,466,0.001918792724609375,0.003894805908203125
133474061448,2,277163253283,119,0,0.023590087890625,0.002635955810546875
144997018894,2,277163253283,119,0,0.023590087890625,0.002635955810546875
152034311421,2,110141467526,200,365,0.017608642578125,0.0042877197265625
577020681085,2,110141467526,200,365,0.017608642578125,0.0042877197265625
0,2,110141467526,200,365,0.017608642578125,0.0042877197265625
41110897147,2,261051063549,200,1,0.0572509765625,0.0141143798828125
74918048401,2,261051063549,200,1,0.0572509765625,0.0141143798828125
142712716380,2,261051063549,200,1,0.0572509765625,0.0141143798828125
489885496362,2,261051063549,200,1,0.0572509765625,0.012451171875
564448662322,2,261051063549,200,1,0.0572509765625,0.0141143798828125
0,2,261051063549,200,1,0.0572509765625,0.0141143798828125
0,2,10990102952,200,214,0.0007085800170898438,0.00125885009765625
460014128037,2,9907127931,200,17,0.002582550048828125,0.0018939971923828125
0,2,9907127931,200,17,0.002582550048828125,0.0018939971923828125
39359396104,2,261383522801,200,2,0.0880126953125,0.011932373046875
142689023802,2,261383522801,200,2,0.0880126953125,0.011444091796875
408777999002,2,261383522801,200,2,0.0880126953125,0.011932373046875
477821114006,2,261383522801,200,2,0.0616455078125,0.011932373046875
491501409368,2,261383522801,200,2,0.0616455078125,0.011932373046875
564777540563,2,261383522801,200,2,0.0616455078125,0.011932373046875
0,2,261383522801,200,2,0.0880126953125,0.011932373046875
41758943900,2,276522661225,200,0,0.114501953125,0.03643798828125
123058077404,2,276522661225,200,0,0.114501953125,0.0153656005859375
267534224981,2,9907127672,200,182,0.008026123046875,0.002590179443359375
0,2,9907127672,200,182,0.008026123046875,0.002590179443359375
211505232800,2,277938307046,360,0,0.00022029876708984375,0.00016307830810546875
537309487243,2,281133968236,360,0,0.00022029876708984375,0.00016307830810546875
537367381156,2,281133968236,360,0,0.00022029876708984375,0.00016307830810546875
0,2,9907050679,200,753,0.00116729736328125,0.00569915771484375
164141409172,2,277409846899,360,0,0.00022029876708984375,0.00016307830810546875
0,2,11027259710,200,829,0.001918792724609375,0.003894805908203125
53590568528,2,233117533324,200,0,0.00759124755859375,0.0013027191162109375
378581799647,2,233117533324,200,0,0.00759124755859375,0.0013027191162109375
492587527699,2,233117533324,200,0,0.00759124755859375,0.0013027191162109375
584066080973,2,233117533324,200,0,0.00759124755859375,0.0013027191162109375
0,2,233117533324,200,0,0.00759124755859375,0.0013027191162109375
425079391735,2,280266230635,119,19,0.02587890625,0.002605438232421875
364794530669,2,279548629830,119,13,0.02587890625,0.002605438232421875
431351111253,2,260491331078,103,52,0.09716796875,0.002716064453125
574241238108,2,281363978395,103,227,0.09716796875,0.0104217529296875
574289777543,2,281363978395,103,227,0.09716796875,0.0104217529296875
574911382945,2,281363978395,103,227,0.09716796875,0.0104217529296875
575398898791,2,281363978395,103,227,0.09716796875,0.0104217529296875
281484655270,2,260491323546,103,307,0.09716796875,0.003101348876953125
513739426232,2,260491323546,103,307,0.09716796875,0.003101348876953125
58350028293,2,276632152458,103,119,0.09716796875,0.0104217529296875
194807892846,2,276632152458,103,119,0.09716796875,0.00635528564453125
581941527999,2,281422416123,103,164,0.09716796875,0.0104217529296875
64273349212,2,276661304224,103,73,0.09716796875,0.0104217529296875
240354746422,2,276661304224,103,73,0.09716796875,0.0068817138671875
343641002686,2,260491317125,103,178,0.09716796875,0.002773284912109375
0,2,260491317125,103,178,0.09716796875,0.002773284912109375
581941528512,2,281422416123,103,335,0.09716796875,0.0104217529296875
574241238555,2,281363978395,103,376,0.09716796875,0.0104217529296875
574414190702,2,281363978395,103,376,0.09716796875,0.0104217529296875
574911383045,2,281363978395,103,376,0.09716796875,0.0104217529296875
575398898765,2,281363978395,103,376,0.09716796875,0.0104217529296875
240333825015,2,260491317125,103,199,0.09716796875,0.002773284912109375
0,2,260491317125,103,199,0.09716796875,0.002773284912109375
579559044255,2,281418651778,115,14,0.048583984375,0.00229644775390625
64273349884,2,276661304224,103,297,0.09716796875,0.0104217529296875
247870989218,2,276661304224,103,297,0.09716796875,0.0068817138671875
579498077806,2,281418651160,103,352,0.09716796875,0.0061492919921875
64273349131,2,276661304224,103,46,0.09716796875,0.0104217529296875
146117395272,2,260491327099,103,83,0.09716796875,0.00311279296875
261576718406,2,260491327099,103,83,0.09716796875,0.00311279296875
581391491447,2,281421990441,115,1,0.048583984375,0.00650787353515625
58350028038,2,276632152458,103,34,0.09716796875,0.0104217529296875
79870492035,2,276632152458,103,34,0.09716796875,0.0054168701171875
63663007720,2,276656851316,103,395,0.09716796875,0.0104217529296875
63890973448,2,276656851316,103,395,0.09716796875,0.0104217529296875
472953794998,2,260491327099,103,31,0.09716796875,0.00311279296875
344198401836,2,260491323546,103,392,0.09716796875,0.003101348876953125
193280493478,2,260491323546,103,244,0.09716796875,0.003101348876953125
0,2,260491317125,103,326,0.09716796875,0.002773284912109375
176292100965,2,260491325475,103,280,0.09716796875,0.003376007080078125
63663007495,2,276656851316,103,320,0.09716796875,0.0104217529296875
63770494550,2,276656851316,103,320,0.09716796875,0.0104217529296875
64257559178,2,276656851316,103,320,0.09716796875,0.0104217529296875
581391491427,2,281421989975,103,395,0.09716796875,0.0104217529296875
64273349902,2,276661304224,103,303,0.09716796875,0.0104217529296875
265758279557,2,276661304224,103,303,0.09716796875,0.0068817138671875
353967715459,2,261064563507,103,371,0.09716796875,0.003078460693359375
58350029162,2,276632152910,115,8,0.048583984375,0.00650787353515625
528825084867,2,261064563507,103,277,0.09716796875,0.003078460693359375
63663007585,2,276656851316,103,350,0.09716796875,0.0104217529296875
63756700162,2,276656851316,103,350,0.09716796875,0.0104217529296875
64013051420,2,276656851316,103,350,0.09716796875,0.0104217529296875
353113210611,2,260491325475,103,53,0.09716796875,0.003376007080078125
0,2,260491317125,103,46,0.09716796875,0.002773284912109375
58350028182,2,276632152458,103,82,0.09716796875,0.0104217529296875
251357007357,2,276632152458,103,82,0.09716796875,0.00635528564453125
48827442942,2,276579558420,103,303,0.09716796875,0.0104217529296875
581391491076,2,281421989975,103,278,0.09716796875,0.0104217529296875
418134783185,2,260491326217,103,341,0.09716796875,0.0030975341796875
0,2,260491326217,103,341,0.09716796875,0.00395965576171875
579498077533,2,281418651160,103,261,0.09716796875,0.0061492919921875
59450016857,2,276638669193,103,118,0.09716796875,0.0104217529296875
158710027810,2,276638669193,103,118,0.09716796875,0.00604248046875
494398061469,2,276638669193,103,118,0.09716796875,0.00679779052734375
58350028485,2,276632152458,103,183,0.09716796875,0.0104217529296875
581941528476,2,281422416123,103,323,0.09716796875,0.0104217529296875
581391490575,2,281421989975,103,111,0.09716796875,0.0104217529296875
59450016650,2,276638669193,103,49,0.09716796875,0.0104217529296875
243822012021,2,276638669193,103,49,0.09716796875,0.00679779052734375
601994044712,2,260491325021,103,3,0.09716796875,0.003795623779296875
581941527684,2,281422416123,103,59,0.09716796875,0.0104217529296875
348805267117,2,260491331078,103,141,0.09716796875,0.003757476806640625
601506007817,3,281552412746,360,0,0.00022029876708984375,0.00016307830810546875
601796797820,3,281552412746,360,0,0.006866455078125,0.00016307830810546875
0,3,276295497828,119,8,0.026153564453125,0.002635955810546875
0,3,9907040432,200,53,0.0156097412109375,0.0130157470703125
40512516353,3,260384711820,200,3,0.114501953125,0.011932373046875
116000727607,3,260384711820,200,3,0.114501953125,0.011932373046875
116009823022,3,260384711820,200,3,0.114501953125,0.011932373046875
120292809206,3,260384711820,200,3,0.114501953125,0.011932373046875
143460203483,3,260384711820,200,3,0.114501953125,0.011932373046875
490283794851,3,260384711820,200,3,0.114501953125,0.012451171875
564235889699,3,260384711820,200,3,0.114501953125,0.012451171875
0,3,260384711820,200,3,0.114501953125,0.008514404296875
0,3,9907050679,200,334,0.00116729736328125,0.00569915771484375
0,3,126709616363,200,882,0.0016117095947265625,0.002590179443359375
283204128667,3,6315539196,103,450,0.05987548828125,0.016937255859375
283211812847,3,6315539196,103,450,0.05987548828125,0.016937255859375
293092877874,3,6315539196,103,450,0.05987548828125,0.016937255859375
472947155854,3,6315539196,103,450,0.05987548828125,0.016937255859375
472958254804,3,6315539196,103,450,0.05987548828125,0.016937255859375
487492839899,3,6315539196,103,450,0.05987548828125,0.016937255859375
512948368300,3,6315539196,103,450,0.05987548828125,0.016937255859375
512956470939,3,6315539196,103,450,0.05987548828125,0.016937255859375
530692806886,3,6315539196,103,450,0.05987548828125,0.016937255859375
0,3,6315539196,103,450,0.05987548828125,0.016937255859375
44353526220,3,249784935978,200,122,0.114501953125,0.0670166015625
59931310708,3,249784935978,200,122,0.114501953125,0.0670166015625
137361968388,3,249784935978,200,122,0.114501953125,0.0643310546875
148590273870,3,249784935978,200,122,0.114501953125,0.0643310546875
499962054765,3,249784935978,200,122,0.114501953125,0.0670166015625
579558844604,3,249784935978,200,122,0.114501953125,0.0643310546875
0,3,249784935978,200,122,0.114501953125,0.0670166015625
494936719096,3,280899799940,360,0,0.00022029876708984375,0.00016307830810546875
495054657632,3,280899799940,360,0,0.00704193115234375,0.00016307830810546875
12292812522,3,9907099811,200,13,0.01141357421875,0.005706787109375
0,3,9907099811,200,13,0.01141357421875,0.005706787109375
0,3,9907099811,200,13,0.01141357421875,0.005706787109375
0,3,9907099811,200,13,0.01141357421875,0.005706787109375
0,3,9907099811,200,13,0.01141357421875,0.005706787109375
0,3,9907099811,200,13,0.01141357421875,0.005706787109375
0,3,9907099811,200,13,0.01141357421875,0.005706787109375
0,3,9907075218,200,12,0.020721435546875,0.001068115234375
150719902668,3,110141467526,200,138,0.017608642578125,0.0042877197265625
326775373289,3,110141467526,200,138,0.017608642578125,0.0042877197265625
326785059888,3,110141467526,200,138,0.017608642578125,0.0042877197265625
336292807316,3,110141467526,200,138,0.017608642578125,0.0042877197265625
575681030433,3,110141467526,200,138,0.017608642578125,0.0042877197265625
0,3,110141467526,200,138,0.017608642578125,0.0042877197265625
491357639070,3,6863457189,200,27,0.00440216064453125,0.00547027587890625
491366367691,3,6863457189,200,27,0.00440216064453125,0.00547027587890625
491898752638,3,6863457189,200,27,0.00440216064453125,0.00547027587890625
0,3,6863457189,200,27,0.00440216064453125,0.00547027587890625
388501252494,3,279931440093,360,0,0.00022029876708984375,0.00016307830810546875
388806277886,3,279931440093,360,0,0.00704193115234375,0.00016307830810546875
124209285495,3,79136489,200,343,0.02130126953125,0.00771331787109375
0,3,79136489,200,343,0.02130126953125,0.00771331787109375
0,3,5825789371,200,344,0.03082275390625,0.021392822265625
451329090334,3,113314122391,200,3,0.00440216064453125,0.006500244140625
451340025895,3,113314122391,200,3,0.00440216064453125,0.006500244140625
465892814323,3,113314122391,200,3,0.00440216064453125,0.006500244140625
0,3,113314122391,200,3,0.00440216064453125,0.006500244140625
0,3,9907054726,200,79,0.00507354736328125,0.00519561767578125
25697455896,3,110141467526,200,407,0.017608642578125,0.0042877197265625
32639060312,3,110141467526,200,407,0.017608642578125,0.0042877197265625
73874902490,3,110141467526,200,407,0.017608642578125,0.0042877197265625
152240568288,3,110141467526,200,407,0.017608642578125,0.0042877197265625
577257760870,3,110141467526,200,407,0.017608642578125,0.0042877197265625
0,3,110141467526,200,407,0.017608642578125,0.0042877197265625
0,3,190378441273,200,0,0.029937744140625,0.027862548828125
0,3,5825789371,200,309,0.03082275390625,0.021392822265625
0,3,9907093878,200,9,0.0101165771484375,0.00125885009765625
526097938907,3,11027259710,200,485,0.001918792724609375,0.003894805908203125
526107046091,3,11027259710,200,485,0.001918792724609375,0.003894805908203125
530692806887,3,11027259710,200,485,0.001918792724609375,0.003894805908203125
0,3,11027259710,200,485,0.001918792724609375,0.003894805908203125
245667809189,3,278326911222,119,17,0.02587890625,0.002635955810546875
122866782257,3,79136489,200,33,0.02130126953125,0.00771331787109375
169923329762,3,79136489,200,33,0.02130126953125,0.00771331787109375
169932728318,3,79136489,200,33,0.02130126953125,0.00771331787109375
185092932984,3,79136489,200,33,0.02130126953125,0.00771331787109375
0,3,79136489,200,33,0.02130126953125,0.00771331787109375
0,3,126709616363,200,894,0.0016117095947265625,0.002590179443359375
0,3,2336581092,200,232,0.05987548828125,0.0234375
152289348011,3,110141467526,200,431,0.017608642578125,0.0042877197265625
577524311104,3,110141467526,200,431,0.017608642578125,0.0042877197265625
0,3,110141467526,200,431,0.017608642578125,0.0042877197265625
99911334743,3,276792363193,360,0,0.00022029876708984375,0.00016307830810546875
431335685082,3,280290114246,360,0,0.00022029876708984375,0.00016307830810546875
431612257056,3,280290114246,360,0,0.00704193115234375,0.00016307830810546875
44679531495,3,221049983013,200,51,0.114501953125,0.0616455078125
148039517745,3,221049983013,200,51,0.114501953125,0.0616455078125
148892042866,3,221049983013,200,51,0.114501953125,0.0616455078125
261347266056,3,221049983013,200,51,0.114501953125,0.0616455078125
261356638797,3,221049983013,200,51,0.114501953125,0.0616455078125
266195280929,3,221049983013,200,51,0.114501953125,0.0616455078125
500552933224,3,221049983013,200,51,0.114501953125,0.0616455078125
569865320861,3,221049983013,200,51,0.114501953125,0.0616455078125
0,3,221049983013,200,51,0.114501953125,0.0616455078125
48671368585,3,5874337791,200,219,0.114501953125,0.03125
164159107960,3,5874337791,200,219,0.114501953125,0.03125
500345960131,3,5874337791,200,219,0.114501953125,0.03125
0,3,5874337791,200,219,0.114501953125,0.03125
0,3,5825789371,200,42,0.03082275390625,0.021392822265625
124962602089,3,79136489,200,517,0.02130126953125,0.00771331787109375
0,3,79136489,200,517,0.02130126953125,0.00771331787109375
0,3,9907127931,200,47,0.002582550048828125,0.0018939971923828125
458096943729,3,280506819827,360,0,0.00022029876708984375,0.00016307830810546875
458259337508,3,280506819827,360,0,0.006866455078125,0.00016307830810546875
461886964634,3,280506819827,360,0,0.00704193115234375,0.00016307830810546875
572973269214,3,6928730916,200,77,0.229248046875,0.03424072265625
572982084257,3,6928730916,200,77,0.229248046875,0.03424072265625
573892813709,3,6928730916,200,77,0.229248046875,0.03424072265625
0,3,6928730916,200,77,0.229248046875,0.03424072265625
438457449861,3,2336581092,200,233,0.05987548828125,0.0234375
438467103950,3,2336581092,200,233,0.05987548828125,0.0234375
444292800136,3,2336581092,200,233,0.05987548828125,0.0234375
0,3,2336581092,200,233,0.05987548828125,0.0234375
0,3,9907093878,200,2,0.0101165771484375,0.00125885009765625
0,3,5825789371,200,138,0.03082275390625,0.021392822265625
434119509521,3,2336581092,200,229,0.05987548828125,0.0234375
434126162460,3,2336581092,200,229,0.05987548828125,0.0234375
444292800136,3,2336581092,200,229,0.05987548828125,0.0234375
0,3,2336581092,200,229,0.05987548828125,0.0234375
29241466293,3,9907050679,200,743,0.00116729736328125,0.00569915771484375
29250262213,3,9907050679,200,743,0.00116729736328125,0.00569915771484375
33894475757,3,9907050679,200,743,0.00116729736328125,0.00569915771484375
0,3,9907050679,200,743,0.00116729736328125,0.00569915771484375
0,3,11027259710,200,903,0.001918792724609375,0.003894805908203125
188944698763,3,277538669880,119,14,0.02587890625,0.002635955810546875
421032375193,3,1976875595,200,78,0.04400634765625,0.00640869140625
421041431423,3,1976875595,200,78,0.04400634765625,0.00640869140625
422692810281,3,1976875595,200,78,0.04400634765625,0.00640869140625
0,3,1976875595,200,78,0.04400634765625,0.00640869140625
367075660047,3,279575988536,200,0,0.0005283355712890625,0.0011768341064453125
262715498695,3,9907075218,200,189,0.020721435546875,0.001068115234375
262722401176,3,9907075218,200,189,0.020721435546875,0.001068115234375
271492801483,3,9907075218,200,189,0.020721435546875,0.001068115234375
569306842253,3,9907075218,200,189,0.020721435546875,0.001068115234375
569316199152,3,9907075218,200,189,0.020721435546875,0.001068115234375
573892813710,3,9907075218,200,189,0.020721435546875,0.001068115234375
0,3,9907075218,200,189,0.020721435546875,0.001068115234375
151236304621,3,110141467526,200,261,0.017608642578125,0.0042877197265625
446846241093,3,110141467526,200,261,0.017608642578125,0.0042877197265625
446856153891,3,110141467526,200,261,0.017608642578125,0.0042877197265625
465892814323,3,110141467526,200,261,0.017608642578125,0.0042877197265625
576375312399,3,110141467526,200,261,0.017608642578125,0.0042877197265625
0,3,110141467526,200,261,0.017608642578125,0.0042877197265625
0,3,126709616363,200,781,0.0016117095947265625,0.002590179443359375
475134715378,3,126709616363,200,42,0.0016117095947265625,0.002590179443359375
475147737145,3,126709616363,200,42,0.0016117095947265625,0.002590179443359375
487492839899,3,126709616363,200,42,0.0016117095947265625,0.002590179443359375
587222225805,3,126709616363,200,42,0.0038604736328125,0.002590179443359375
0,3,126709616363,200,42,0.0016117095947265625,0.002590179443359375
578973754859,3,9907081267,200,5,0.03143310546875,0.002590179443359375
579019668040,3,9907081267,200,5,0.03143310546875,0.002590179443359375
0,3,9907081267,200,5,0.03143310546875,0.002590179443359375
314692027526,3,279173300099,360,0,0.00022029876708984375,0.00016307830810546875
255085304723,3,6315539196,103,247,0.05987548828125,0.016937255859375
255092048547,3,6315539196,103,247,0.05987548828125,0.016937255859375
271492801483,3,6315539196,103,247,0.05987548828125,0.016937255859375
287421424230,3,6315539196,103,247,0.05987548828125,0.016937255859375
287429171518,3,6315539196,103,247,0.05987548828125,0.016937255859375
293092877874,3,6315539196,103,247,0.05987548828125,0.016937255859375
0,3,6315539196,103,247,0.05987548828125,0.016937255859375
38648581813,3,273953075634,200,0,0.0572509765625,0.0643310546875
141987042434,3,273953075634,200,0,0.0572509765625,0.0670166015625
491956080245,3,273953075634,200,0,0.0572509765625,0.0670166015625
563934629609,3,273953075634,200,0,0.0572509765625,0.0670166015625
584458631569,3,273953075634,200,0,0.0572509765625,0.0670166015625
584468843839,3,273953075634,200,0,0.0572509765625,0.0670166015625
585590193946,3,273953075634,200,0,0.0572509765625,0.0670166015625
0,3,273953075634,200,0,0.0572509765625,0.0643310546875
188733770317,3,9907127672,200,53,0.008026123046875,0.002590179443359375
0,3,9907127672,200,53,0.008026123046875,0.002590179443359375
0,3,9907050679,200,280,0.00116729736328125,0.00569915771484375
123129417247,3,79136489,200,122,0.02130126953125,0.00771331787109375
0,3,79136489,200,122,0.02130126953125,0.00771331787109375
0,3,6928730916,200,17,0.229248046875,0.03424072265625
510843885690,3,10990102952,200,232,0.0007085800170898438,0.00125885009765625
510851640109,3,10990102952,200,232,0.0007085800170898438,0.00125885009765625
530692806886,3,10990102952,200,232,0.0007085800170898438,0.00125885009765625
0,3,10990102952,200,232,0.0007085800170898438,0.00125885009765625
190803546730,3,277568180797,360,0,0.00022029876708984375,0.00016307830810546875
193445483010,3,277568180797,360,0,0.006866455078125,0.00016307830810546875
193455060129,3,277568180797,360,0,0.006866455078125,0.00016307830810546875
194477408454,3,277568180797,360,0,0.006866455078125,0.00016307830810546875
0,3,11027259710,200,761,0.001918792724609375,0.003894805908203125
0,3,11027259710,200,761,0.001918792724609375,0.003894805908203125
0,3,11027259710,200,761,0.001918792724609375,0.003894805908203125
0,3,11027259710,200,761,0.001918792724609375,0.003894805908203125
0,3,11027259710,200,761,0.001918792724609375,0.003894805908203125
0,3,11027259633,200,7,0.04071044921875,0.004547119140625
559157642159,3,281272423604,360,0,0.00022029876708984375,0.00016307830810546875
559403445356,3,281272423604,360,0,0.00704193115234375,0.00016307830810546875
77092807256,3,110141467526,200,245,0.017608642578125,0.0042877197265625
77287040800,3,110141467526,200,245,0.017608642578125,0.0042877197265625
151201697356,3,110141467526,200,245,0.017608642578125,0.0042877197265625
523233885701,3,110141467526,200,245,0.017608642578125,0.0042877197265625
523243405828,3,110141467526,200,245,0.017608642578125,0.0042877197265625
530692806887,3,110141467526,200,245,0.017608642578125,0.0042877197265625
576243937691,3,110141467526,200,245,0.017608642578125,0.0042877197265625
0,3,110141467526,200,245,0.017608642578125,0.0042877197265625
0,3,110141467526,200,245,0.017608642578125,0.0042877197265625
0,3,110141467526,200,245,0.017608642578125,0.0042877197265625
0,3,110141467526,200,245,0.017608642578125,0.0042877197265625
0,3,110141467526,200,245,0.017608642578125,0.0042877197265625
144834333658,3,110128232045,200,19,0.017608642578125,0.0042877197265625
245338357354,3,110128232045,200,19,0.017608642578125,0.0042877197265625
245348291240,3,110128232045,200,19,0.017608642578125,0.0042877197265625
249892803139,3,110128232045,200,19,0.017608642578125,0.0042877197265625
576048985953,3,110128232045,200,19,0.017608642578125,0.0042877197265625
576057154200,3,110128232045,200,19,0.017608642578125,0.0042877197265625
582788681818,3,110128232045,200,19,0.017608642578125,0.0042877197265625
584758363411,3,110128232045,200,19,0.017608642578125,0.0042877197265625
0,3,110128232045,200,19,0.017608642578125,0.0042877197265625
127146519880,3,277128903791,200,0,0.02642822265625,0.00623321533203125
527750517840,3,2336581092,200,4,0.05987548828125,0.0234375
527759087699,3,2336581092,200,4,0.05987548828125,0.0234375
530692806887,3,2336581092,200,4,0.05987548828125,0.0234375
0,3,2336581092,200,4,0.05987548828125,0.0234375
106170568257,3,9907040432,200,167,0.0156097412109375,0.0130157470703125
106182832092,3,9907040432,200,167,0.0156097412109375,0.0130157470703125
120292809205,3,9907040432,200,167,0.0156097412109375,0.0130157470703125
0,3,9907040432,200,167,0.0156097412109375,0.0130157470703125
80095799536,3,276743625448,360,0,0.00022029876708984375,0.00016307830810546875
80772485130,3,276743625448,360,0,0.006866455078125,0.00016307830810546875
70192098541,3,276703368935,360,0,0.00022029876708984375,0.00016307830810546875
70526785662,3,276703368935,360,0,0.006866455078125,0.00016307830810546875
405981638653,3,9907050679,200,703,0.00116729736328125,0.00569915771484375
405988612946,3,9907050679,200,703,0.00116729736328125,0.00569915771484375
422692810281,3,9907050679,200,703,0.00116729736328125,0.00569915771484375
578080164570,3,9907050679,200,703,0.00116729736328125,0.00569915771484375
